PLACE_ID,STREET,CITY,COUNTRY,LATITUD,LONGITUD
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,42.123306,-74.817455
PearlSt_Albany_USA,Pearl St,Albany,USA,42.677025,-73.851755
NorthSt_Albany_USA,North St,Albany,USA,42.610469,-73.836886
LarkSt_Albany_USA,Lark St,Albany,USA,42.62844,-73.857908
WesternAve_Albany_USA,Western Ave,Albany,USA,42.742246,-73.779964
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.719215,-73.835112
ParkAve_Albany_USA,Park Ave,Albany,USA,42.670453,-73.717749
SouthSt_Schenectady_USA,South St,Schenectady,USA,44.186353,-72.874299
LarkSt_Troy_USA,Lark St,Troy,USA,44.572289,-72.218982
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.719911,-73.783158
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.72883,-73.895256
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,44.750901,-74.581307
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,41.830754,-74.385418
NorthSt_Albany_USA,North St,Albany,USA,42.73751,-73.747047
CentralAve_Albany_USA,Central Ave,Albany,USA,42.690211,-73.801473
LarkSt_Troy_USA,Lark St,Troy,USA,44.838637,-74.616514
JaySt_Albany_USA,Jay St,Albany,USA,42.691128,-73.706329
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.672188,-73.880305
LarkSt_Troy_USA,Lark St,Troy,USA,41.664778,-72.751889
StateSt_Albany_USA,State St,Albany,USA,42.63949,-73.792933
ParkAve_Albany_USA,Park Ave,Albany,USA,42.677743,-73.717433
PearlSt_Albany_USA,Pearl St,Albany,USA,42.665792,-73.766587
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.692866,-73.728492
SouthSt_Albany_USA,South St,Albany,USA,42.78356,-73.876491
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,43.890557,-70.533698
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.656942,-73.807381
NorthSt_Albany_USA,North St,Albany,USA,42.744432,-73.814977
SouthSt_Albany_USA,South St,Albany,USA,42.64417,-73.728649
TenBroeckSt_Schenectady_USA,Ten Broeck St,Schenectady,USA,43.425605,-72.022252
ParkAve_Albany_USA,Park Ave,Albany,USA,42.79308,-73.851696
SouthSt_Schenectady_USA,South St,Schenectady,USA,43.493498,-70.810778
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,43.612772,-71.922303
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.608116,-73.873847
NorthSt_Troy_USA,North St,Troy,USA,41.635725,-70.512071
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.75904,-73.754836
SouthSt_Schenectady_USA,South St,Schenectady,USA,40.569338,-71.969782
SouthSt_Troy_USA,South St,Troy,USA,42.540863,-71.405452
CentralAve_Troy_USA,Central Ave,Troy,USA,40.421847,-70.084124
NorthSt_Albany_USA,North St,Albany,USA,42.68905,-73.714294
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.785572,-73.894087
WesternAve_Albany_USA,Western Ave,Albany,USA,42.799015,-73.710867
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,43.110371,-70.598641
SouthSt_Troy_USA,South St,Troy,USA,42.828509,-71.003113
JaySt_Albany_USA,Jay St,Albany,USA,42.626456,-73.878651
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.695548,-73.793919
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.708596,-73.77058
SouthSt_Albany_USA,South St,Albany,USA,42.775738,-73.780054
ParkAve_Albany_USA,Park Ave,Albany,USA,42.723624,-73.861811
JaySt_Troy_USA,Jay St,Troy,USA,44.632377,-73.078748
StateSt_Albany_USA,State St,Albany,USA,42.66099,-73.793972
Broadway_Albany_USA,Broadway,Albany,USA,42.73529,-73.711144
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.726108,-73.723101
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.674079,-73.867731
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.606924,-73.800325
NorthSt_Albany_USA,North St,Albany,USA,42.675688,-73.78321
SouthSt_Albany_USA,South St,Albany,USA,42.73051,-73.854631
Broadway_Albany_USA,Broadway,Albany,USA,42.765694,-73.888448
PearlSt_Albany_USA,Pearl St,Albany,USA,42.623886,-73.729237
ClintonAve_Troy_USA,Clinton Ave,Troy,USA,41.076548,-72.073833
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.682506,-73.881923
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,40.895627,-74.536922
ClintonAve_Troy_USA,Clinton Ave,Troy,USA,44.909503,-71.719291
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,40.422075,-73.693667
ParkAve_Albany_USA,Park Ave,Albany,USA,42.66532,-73.790267
JaySt_Albany_USA,Jay St,Albany,USA,42.662411,-73.818746
StateSt_Albany_USA,State St,Albany,USA,42.671151,-73.861767
Broadway_Albany_USA,Broadway,Albany,USA,42.752471,-73.824538
PearlSt_Albany_USA,Pearl St,Albany,USA,42.702336,-73.862309
NorthSt_Troy_USA,North St,Troy,USA,44.156718,-70.049351
Broadway_Albany_USA,Broadway,Albany,USA,42.793763,-73.821589
Broadway_Troy_USA,Broadway,Troy,USA,42.530162,-72.748856
StateSt_Albany_USA,State St,Albany,USA,42.666638,-73.743796
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.720285,-73.893762
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.654841,-73.863884
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.693875,-73.736057
StateSt_Troy_USA,State St,Troy,USA,43.381285,-74.087902
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.789451,-73.767975
StateSt_Troy_USA,State St,Troy,USA,40.459568,-70.041071
CentralAve_Albany_USA,Central Ave,Albany,USA,42.764829,-73.738745
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,44.060086,-74.277203
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,42.427249,-72.528343
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,42.933242,-70.632148
CentralAve_Albany_USA,Central Ave,Albany,USA,42.677681,-73.828021
CentralAve_Albany_USA,Central Ave,Albany,USA,42.780232,-73.806306
JaySt_Troy_USA,Jay St,Troy,USA,44.331199,-74.574449
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,41.562885,-71.455062
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,40.303121,-73.237042
StateSt_Albany_USA,State St,Albany,USA,42.758906,-73.831384
NorthSt_Albany_USA,North St,Albany,USA,42.787226,-73.782174
JaySt_Schenectady_USA,Jay St,Schenectady,USA,42.029016,-73.571502
LarkSt_Albany_USA,Lark St,Albany,USA,42.610853,-73.765713
SouthSt_Albany_USA,South St,Albany,USA,42.615367,-73.71735
ParkAve_Troy_USA,Park Ave,Troy,USA,41.086607,-70.163773
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.626832,-73.809522
Broadway_Albany_USA,Broadway,Albany,USA,42.726928,-73.71445
Broadway_Albany_USA,Broadway,Albany,USA,42.643156,-73.72775
PearlSt_Troy_USA,Pearl St,Troy,USA,42.127685,-74.286711
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.791803,-73.706242
Broadway_Troy_USA,Broadway,Troy,USA,42.583566,-74.471829
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.71144,-73.848638
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.726655,-73.822084
JaySt_Albany_USA,Jay St,Albany,USA,42.754077,-73.840864
MadisonAve_Troy_USA,Madison Ave,Troy,USA,44.149049,-72.014144
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,44.123072,-72.302719
WesternAve_Albany_USA,Western Ave,Albany,USA,42.650476,-73.861683
JaySt_Albany_USA,Jay St,Albany,USA,42.666779,-73.754426
Broadway_Albany_USA,Broadway,Albany,USA,42.798121,-73.770378
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,42.641846,-70.498379
CentralAve_Albany_USA,Central Ave,Albany,USA,42.654092,-73.778559
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,40.846764,-71.560624
PearlSt_Albany_USA,Pearl St,Albany,USA,42.704254,-73.72668
Broadway_Albany_USA,Broadway,Albany,USA,42.767776,-73.796128
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.755438,-73.791232
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.703827,-73.72526
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.739011,-73.794972
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.66874,-73.756458
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.603547,-73.848228
MadisonAve_Troy_USA,Madison Ave,Troy,USA,43.656452,-70.884855
NorthSt_Troy_USA,North St,Troy,USA,43.486207,-72.135408
ParkAve_Albany_USA,Park Ave,Albany,USA,42.64922,-73.786539
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,41.359396,-70.506635
ParkAve_Schenectady_USA,Park Ave,Schenectady,USA,44.292281,-73.803362
ParkAve_Schenectady_USA,Park Ave,Schenectady,USA,44.161201,-73.330425
LarkSt_Albany_USA,Lark St,Albany,USA,42.6334,-73.862879
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,44.87814,-70.548169
Broadway_Albany_USA,Broadway,Albany,USA,42.625352,-73.89877
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,40.446248,-71.915324
LarkSt_Albany_USA,Lark St,Albany,USA,42.681848,-73.735341
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.691193,-73.835
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,43.373987,-71.866577
ParkAve_Albany_USA,Park Ave,Albany,USA,42.616885,-73.704532
PearlSt_Albany_USA,Pearl St,Albany,USA,42.792568,-73.818923
NorthSt_Albany_USA,North St,Albany,USA,42.738373,-73.818077
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.692358,-73.790306
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,41.017485,-71.545123
CentralAve_Albany_USA,Central Ave,Albany,USA,42.608239,-73.747609
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,40.818094,-73.546813
CentralAve_Albany_USA,Central Ave,Albany,USA,42.612606,-73.868352
JaySt_Troy_USA,Jay St,Troy,USA,41.820468,-71.106473
StateSt_Schenectady_USA,State St,Schenectady,USA,43.739214,-73.002959
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.75689,-73.7171
StateSt_Troy_USA,State St,Troy,USA,40.254407,-70.745998
StateSt_Albany_USA,State St,Albany,USA,42.675015,-73.86485
Broadway_Albany_USA,Broadway,Albany,USA,42.746042,-73.785675
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.611866,-73.717027
JaySt_Albany_USA,Jay St,Albany,USA,42.666866,-73.795175
SouthSt_Schenectady_USA,South St,Schenectady,USA,40.122158,-72.348032
StateSt_Albany_USA,State St,Albany,USA,42.681319,-73.822745
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.623438,-73.764059
StateSt_Schenectady_USA,State St,Schenectady,USA,44.323072,-71.198734
PearlSt_Troy_USA,Pearl St,Troy,USA,44.821215,-71.549445
SouthSt_Albany_USA,South St,Albany,USA,42.692685,-73.723758
CentralAve_Albany_USA,Central Ave,Albany,USA,42.628343,-73.761053
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.669005,-73.847833
PearlSt_Albany_USA,Pearl St,Albany,USA,42.791412,-73.745102
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,43.957802,-70.7402
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.719897,-73.851237
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.738868,-73.84231
NorthSt_Schenectady_USA,North St,Schenectady,USA,41.156517,-70.909007
SouthSt_Schenectady_USA,South St,Schenectady,USA,44.942898,-71.280676
ParkAve_Albany_USA,Park Ave,Albany,USA,42.725031,-73.749338
Broadway_Troy_USA,Broadway,Troy,USA,44.050683,-72.222168
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.630328,-73.749647
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,41.5461,-70.468006
LarkSt_Albany_USA,Lark St,Albany,USA,42.717828,-73.73673
CentralAve_Albany_USA,Central Ave,Albany,USA,42.743985,-73.733954
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,44.184035,-73.738514
ParkAve_Schenectady_USA,Park Ave,Schenectady,USA,40.178689,-72.982955
NorthSt_Albany_USA,North St,Albany,USA,42.720461,-73.747154
Broadway_Albany_USA,Broadway,Albany,USA,42.646186,-73.837425
CentralAve_Albany_USA,Central Ave,Albany,USA,42.795285,-73.890762
StateSt_Albany_USA,State St,Albany,USA,42.775353,-73.891042
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.62707,-73.792604
NorthSt_Schenectady_USA,North St,Schenectady,USA,40.746417,-71.339262
LarkSt_Albany_USA,Lark St,Albany,USA,42.791613,-73.706761
PearlSt_Albany_USA,Pearl St,Albany,USA,42.67818,-73.726835
WesternAve_Albany_USA,Western Ave,Albany,USA,42.726149,-73.700234
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.739818,-73.704813
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,41.333611,-73.668607
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,44.992912,-73.856099
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,41.219256,-73.078149
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.619644,-73.892211
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,44.59429,-73.22888
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,42.968965,-72.133262
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,41.082714,-70.154564
WesternAve_Troy_USA,Western Ave,Troy,USA,40.569303,-70.891172
LarkSt_Albany_USA,Lark St,Albany,USA,42.790239,-73.775548
JaySt_Albany_USA,Jay St,Albany,USA,42.637138,-73.842874
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.761418,-73.798662
Broadway_Troy_USA,Broadway,Troy,USA,44.744432,-73.141876
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.650932,-73.846263
ParkAve_Albany_USA,Park Ave,Albany,USA,42.788448,-73.814982
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.697713,-73.733323
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.748512,-73.756428
MadisonAve_Schenectady_USA,Madison Ave,Schenectady,USA,42.704779,-71.893776
CentralAve_Albany_USA,Central Ave,Albany,USA,42.629168,-73.871185
CentralAve_Albany_USA,Central Ave,Albany,USA,42.779438,-73.794521
WesternAve_Albany_USA,Western Ave,Albany,USA,42.71862,-73.737267
NorthSt_Albany_USA,North St,Albany,USA,42.649594,-73.76657
SouthSt_Schenectady_USA,South St,Schenectady,USA,44.203036,-73.852004
NorthSt_Troy_USA,North St,Troy,USA,43.805878,-71.65828
ClintonAve_Schenectady_USA,Clinton Ave,Schenectady,USA,43.670942,-73.230162
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,44.329765,-74.581695
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,42.998111,-72.338297
StateSt_Albany_USA,State St,Albany,USA,42.689429,-73.747802
CentralAve_Albany_USA,Central Ave,Albany,USA,42.658817,-73.822372
StateSt_Albany_USA,State St,Albany,USA,42.66835,-73.778202
PearlSt_Albany_USA,Pearl St,Albany,USA,42.743459,-73.717519
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,42.517049,-74.902588
Broadway_Troy_USA,Broadway,Troy,USA,44.256155,-74.09439
PearlSt_Troy_USA,Pearl St,Troy,USA,40.36769,-73.554495
Broadway_Troy_USA,Broadway,Troy,USA,43.634892,-74.284923
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,40.854946,-72.731577
WesternAve_Albany_USA,Western Ave,Albany,USA,42.676513,-73.8416
StateSt_Albany_USA,State St,Albany,USA,42.600721,-73.752124
SouthSt_Schenectady_USA,South St,Schenectady,USA,42.050535,-71.225718
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,44.912637,-74.775021
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.620091,-73.827231
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.721818,-73.724362
PearlSt_Albany_USA,Pearl St,Albany,USA,42.70537,-73.708095
StateSt_Albany_USA,State St,Albany,USA,42.744128,-73.851626
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.66097,-73.832353
MadisonAve_Troy_USA,Madison Ave,Troy,USA,44.310408,-74.583433
LarkSt_Albany_USA,Lark St,Albany,USA,42.796168,-73.850584
LarkSt_Troy_USA,Lark St,Troy,USA,44.46767,-73.344891
TenBroeckSt_Schenectady_USA,Ten Broeck St,Schenectady,USA,43.831582,-71.522251
Broadway_Albany_USA,Broadway,Albany,USA,42.619828,-73.723131
Broadway_Albany_USA,Broadway,Albany,USA,42.74964,-73.87217
LarkSt_Albany_USA,Lark St,Albany,USA,42.642745,-73.777514
SouthSt_Albany_USA,South St,Albany,USA,42.684602,-73.885936
Broadway_Troy_USA,Broadway,Troy,USA,40.812505,-73.168034
StateSt_Albany_USA,State St,Albany,USA,42.681079,-73.832089
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.665751,-73.899246
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.78305,-73.707573
SouthSt_Albany_USA,South St,Albany,USA,42.676577,-73.873328
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.61669,-73.759382
StateSt_Albany_USA,State St,Albany,USA,42.67102,-73.713021
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,41.380893,-74.734791
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.749201,-73.74466
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.751362,-73.75544
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.69469,-73.784334
NorthSt_Albany_USA,North St,Albany,USA,42.693508,-73.762619
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.682036,-73.861257
JaySt_Schenectady_USA,Jay St,Schenectady,USA,41.633701,-73.944365
NorthSt_Albany_USA,North St,Albany,USA,42.66813,-73.799305
NorthSt_Albany_USA,North St,Albany,USA,42.601036,-73.726119
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,43.690323,-73.106721
NorthSt_Albany_USA,North St,Albany,USA,42.645256,-73.822975
WesternAve_Troy_USA,Western Ave,Troy,USA,42.220055,-72.361102
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,42.1368,-71.200382
NorthSt_Troy_USA,North St,Troy,USA,42.212772,-70.754161
ParkAve_Schenectady_USA,Park Ave,Schenectady,USA,44.120023,-74.632008
LarkSt_Albany_USA,Lark St,Albany,USA,42.737261,-73.795315
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,43.302473,-72.422533
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.739295,-73.842571
JaySt_Albany_USA,Jay St,Albany,USA,42.743589,-73.844589
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.76728,-73.883313
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.723772,-73.8237
MadisonAve_Troy_USA,Madison Ave,Troy,USA,42.666171,-72.532987
SouthSt_Troy_USA,South St,Troy,USA,42.926925,-70.875017
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.697693,-73.853379
LarkSt_Albany_USA,Lark St,Albany,USA,42.724489,-73.840321
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.761541,-73.834775
PearlSt_Albany_USA,Pearl St,Albany,USA,42.640914,-73.71973
WesternAve_Albany_USA,Western Ave,Albany,USA,42.776078,-73.807895
SouthSt_Troy_USA,South St,Troy,USA,41.151073,-72.57767
Broadway_Troy_USA,Broadway,Troy,USA,42.473428,-74.177632
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.724461,-73.79127
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.603626,-73.89436
TenBroeckSt_Troy_USA,Ten Broeck St,Troy,USA,44.271674,-71.513066
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,40.23335,-73.290455
StateSt_Troy_USA,State St,Troy,USA,44.06222,-74.483922
SouthSt_Albany_USA,South St,Albany,USA,42.657445,-73.718465
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.786912,-73.738596
TenBroeckSt_Troy_USA,Ten Broeck St,Troy,USA,43.726838,-74.445461
CentralAve_Albany_USA,Central Ave,Albany,USA,42.743953,-73.707285
WesternAve_Albany_USA,Western Ave,Albany,USA,42.781643,-73.842378
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,43.166365,-71.323414
CentralAve_Troy_USA,Central Ave,Troy,USA,44.709995,-73.687832
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.685835,-73.8943
JaySt_Albany_USA,Jay St,Albany,USA,42.716704,-73.742924
JaySt_Troy_USA,Jay St,Troy,USA,43.399973,-71.454883
LarkSt_Albany_USA,Lark St,Albany,USA,42.767707,-73.812543
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,42.937997,-72.707439
NorthSt_Albany_USA,North St,Albany,USA,42.601553,-73.737994
WesternAve_Albany_USA,Western Ave,Albany,USA,42.765752,-73.866446
StateSt_Albany_USA,State St,Albany,USA,42.700677,-73.891478
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,44.912772,-74.185475
StateSt_Albany_USA,State St,Albany,USA,42.656196,-73.890766
ParkAve_Albany_USA,Park Ave,Albany,USA,42.708139,-73.806894
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,43.501553,-72.900029
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.602225,-73.867126
JaySt_Troy_USA,Jay St,Troy,USA,41.797339,-72.519678
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.646803,-73.834095
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,42.416524,-74.962392
LarkSt_Troy_USA,Lark St,Troy,USA,42.984233,-70.886862
ParkAve_Albany_USA,Park Ave,Albany,USA,42.706164,-73.887553
Broadway_Troy_USA,Broadway,Troy,USA,40.996815,-74.241562
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,40.353782,-70.316688
SouthSt_Albany_USA,South St,Albany,USA,42.648282,-73.810628
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,41.138567,-74.818332
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.616283,-73.833724
Broadway_Schenectady_USA,Broadway,Schenectady,USA,44.384659,-72.617736
PearlSt_Albany_USA,Pearl St,Albany,USA,42.695751,-73.81761
PearlSt_Troy_USA,Pearl St,Troy,USA,40.688001,-70.152454
SouthSt_Albany_USA,South St,Albany,USA,42.664539,-73.770423
ParkAve_Albany_USA,Park Ave,Albany,USA,42.739603,-73.718309
StateSt_Troy_USA,State St,Troy,USA,41.729291,-72.604017
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,41.719091,-73.78342
StateSt_Albany_USA,State St,Albany,USA,42.720399,-73.848885
SouthSt_Albany_USA,South St,Albany,USA,42.70668,-73.706693
LarkSt_Troy_USA,Lark St,Troy,USA,43.901973,-72.028201
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.600392,-73.707385
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.710916,-73.873156
Broadway_Albany_USA,Broadway,Albany,USA,42.657435,-73.759261
PearlSt_Troy_USA,Pearl St,Troy,USA,40.331323,-72.83411
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,43.585404,-71.998026
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,40.495355,-74.992447
PearlSt_Albany_USA,Pearl St,Albany,USA,42.696769,-73.748086
ClintonAve_Troy_USA,Clinton Ave,Troy,USA,42.725854,-73.962825
JaySt_Troy_USA,Jay St,Troy,USA,42.032512,-73.218148
WesternAve_Albany_USA,Western Ave,Albany,USA,42.769296,-73.720712
StateSt_Schenectady_USA,State St,Schenectady,USA,44.800501,-73.601128
TenBroeckSt_Schenectady_USA,Ten Broeck St,Schenectady,USA,44.927961,-74.530515
CentralAve_Troy_USA,Central Ave,Troy,USA,43.446757,-70.934823
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,40.888172,-72.519995
SouthSt_Albany_USA,South St,Albany,USA,42.684138,-73.804544
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,43.565613,-71.611042
Broadway_Albany_USA,Broadway,Albany,USA,42.657218,-73.893481
LarkSt_Albany_USA,Lark St,Albany,USA,42.691585,-73.881392
StateSt_Schenectady_USA,State St,Schenectady,USA,44.374936,-74.654725
WesternAve_Albany_USA,Western Ave,Albany,USA,42.790391,-73.715497
Broadway_Albany_USA,Broadway,Albany,USA,42.783229,-73.882468
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.719454,-73.888931
StateSt_Schenectady_USA,State St,Schenectady,USA,40.905361,-71.102232
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.609087,-73.887732
WesternAve_Troy_USA,Western Ave,Troy,USA,43.379249,-70.960352
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,42.95148,-74.567823
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.790549,-73.799366
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.61688,-73.843735
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.658373,-73.768754
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.688192,-73.755171
LarkSt_Troy_USA,Lark St,Troy,USA,41.360555,-72.499399
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,40.599514,-70.685723
SouthSt_Schenectady_USA,South St,Schenectady,USA,41.896691,-74.458531
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.687464,-73.812248
Broadway_Troy_USA,Broadway,Troy,USA,43.016297,-73.888201
SouthSt_Troy_USA,South St,Troy,USA,42.659426,-71.59765
MadisonAve_Troy_USA,Madison Ave,Troy,USA,44.24838,-72.540398
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,43.891557,-73.735247
JaySt_Schenectady_USA,Jay St,Schenectady,USA,40.539925,-73.042274
WesternAve_Albany_USA,Western Ave,Albany,USA,42.631977,-73.852938
LarkSt_Troy_USA,Lark St,Troy,USA,41.108871,-72.896046
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.796395,-73.719931
SouthSt_Troy_USA,South St,Troy,USA,40.280959,-73.844365
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,44.898241,-72.659696
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.769669,-73.818891
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.723298,-73.735222
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.705823,-73.740105
JaySt_Schenectady_USA,Jay St,Schenectady,USA,40.094104,-72.504735
JaySt_Albany_USA,Jay St,Albany,USA,42.787723,-73.851565
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,40.396155,-72.142379
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,41.517793,-73.664513
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,44.826887,-73.714136
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,40.503103,-70.081437
WesternAve_Troy_USA,Western Ave,Troy,USA,41.743077,-73.595454
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,40.742858,-72.907674
Broadway_Albany_USA,Broadway,Albany,USA,42.652153,-73.795714
