hosting_id,commodity_raw,commodity_normalized
1296756366433115082,Hangers,Hangers
1296756366433115082,Room-darkening shades,Other
1296756366433115082,Smoke alarm,Smoke alarm
1296756366433115082,Essentials,Essentials
1296756366433115082,Self check-in,Self check-in
1296756366433115082,Stove,Oven
1296756366433115082,Coffee,Coffee maker
1296756366433115082,Books and reading material,Books
1296756366433115082,Long term stays allowed,Long term stays
1296756366433115082,Refrigerator,Refrigerator
1296756366433115082,Fire extinguisher,Fire extinguisher
1296756366433115082,Wifi,WiFi
1296756366433115082,Air conditioning,Air conditioning
1296756366433115082,Board games,Board games
1296756366433115082,TV,TV
1296756366433115082,Iron,Iron
1296756366433115082,Heating,Heating
1296756366433115082,First aid kit,First aid kit
1296756366433115082,Free street parking,Parking
1296756366433115082,Microwave,Microwave
1296756366433115082,Hair dryer,Dryer
1296756366433115082,Kitchen,Kitchen
1298067362380112500,Smart lock,Lock
1298067362380112500,Carbon monoxide alarm,Carbon monoxide alarm
1298067362380112500,Dedicated workspace,Workspace
1298067362380112500,Hangers,Hangers
1298067362380112500,Hot water kettle,Other
1298067362380112500,Smoke alarm,Smoke alarm
1298067362380112500,Essentials,Essentials
1298067362380112500,Self check-in,Self check-in
1298067362380112500,Stove,Oven
1298067362380112500,Coffee,Coffee maker
1298067362380112500,Refrigerator,Refrigerator
1298067362380112500,Fire extinguisher,Fire extinguisher
1298067362380112500,Wifi,WiFi
1298067362380112500,Air conditioning,Air conditioning
1298067362380112500,Free washer – In building,Washer
1298067362380112500,TV,TV
1298067362380112500,Iron,Iron
1298067362380112500,Free parking on premises,Parking
1298067362380112500,Heating,Heating
1298067362380112500,Free dryer – In unit,Dryer
1298067362380112500,First aid kit,First aid kit
1298067362380112500,Microwave,Microwave
1298067362380112500,Pets allowed,Pets allowed
1298067362380112500,Kitchen,Kitchen
1298625208863760034,Exterior security cameras on property,Lock
1298625208863760034,Carbon monoxide alarm,Carbon monoxide alarm
1298625208863760034,Dedicated workspace,Workspace
1298625208863760034,Hangers,Hangers
1298625208863760034,Single level home,Other
1298625208863760034,Smoke alarm,Smoke alarm
1298625208863760034,Essentials,Essentials
1298625208863760034,Coffee maker: Keurig coffee machine,Coffee maker
1298625208863760034,Self check-in,Self check-in
1298625208863760034,Stove,Oven
1298625208863760034,Long term stays allowed,Long term stays
1298625208863760034,Refrigerator,Refrigerator
1298625208863760034,Wifi,WiFi
1298625208863760034,Air conditioning,Air conditioning
1298625208863760034,TV,TV
1298625208863760034,Iron,Iron
1298625208863760034,Free parking on premises,Parking
1298625208863760034,Heating,Heating
1298625208863760034,Dishwasher,Washer
1298625208863760034,Dryer,Dryer
1298625208863760034,Microwave,Microwave
1298625208863760034,Pets allowed,Pets allowed
1298625208863760034,Kitchen,Kitchen
1308084493028885153,Exterior security cameras on property,Lock
1308084493028885153,Carbon monoxide alarm,Carbon monoxide alarm
1308084493028885153,Dedicated workspace,Workspace
1308084493028885153,Hangers,Hangers
1308084493028885153,Hot water kettle,Other
1308084493028885153,Backyard,Garden
1308084493028885153,Barbecue utensils,BBQ grill
1308084493028885153,Smoke alarm,Smoke alarm
1308084493028885153,Essentials,Essentials
1308084493028885153,Self check-in,Self check-in
1308084493028885153,Stove,Oven
1308084493028885153,Long term stays allowed,Long term stays
1308084493028885153,Refrigerator,Refrigerator
1308084493028885153,Fire extinguisher,Fire extinguisher
1308084493028885153,Wifi,WiFi
1308084493028885153,Air conditioning,Air conditioning
1308084493028885153,Patio or balcony,Patio
1308084493028885153,TV,TV
1308084493028885153,Coffee maker,Coffee maker
1308084493028885153,Iron,Iron
1308084493028885153,Heating,Heating
1308084493028885153,Dishwasher,Washer
1308084493028885153,First aid kit,First aid kit
1308084493028885153,Free street parking,Parking
1308084493028885153,Dryer,Dryer
1308084493028885153,Microwave,Microwave
1308084493028885153,Kitchen,Kitchen
1308111521841678866,Exterior security cameras on property,Lock
1308111521841678866,Carbon monoxide alarm,Carbon monoxide alarm
1308111521841678866,Dedicated workspace,Workspace
1308111521841678866,Hangers,Hangers
1308111521841678866,Hot water kettle,Other
1308111521841678866,Backyard,Garden
1308111521841678866,Barbecue utensils,BBQ grill
1308111521841678866,Smoke alarm,Smoke alarm
1308111521841678866,Essentials,Essentials
1308111521841678866,Self check-in,Self check-in
1308111521841678866,Stove,Oven
1308111521841678866,Long term stays allowed,Long term stays
1308111521841678866,Refrigerator,Refrigerator
1308111521841678866,Fire extinguisher,Fire extinguisher
1308111521841678866,Wifi,WiFi
1308111521841678866,Air conditioning,Air conditioning
1308111521841678866,Patio or balcony,Patio
1308111521841678866,TV,TV
1308111521841678866,Coffee maker,Coffee maker
1308111521841678866,Iron,Iron
1308111521841678866,Heating,Heating
1308111521841678866,Dishwasher,Washer
1308111521841678866,First aid kit,First aid kit
1308111521841678866,Free street parking,Parking
1308111521841678866,Dryer,Dryer
1308111521841678866,Microwave,Microwave
1308111521841678866,Kitchen,Kitchen
1310170283925918533,Exterior security cameras on property,Lock
1310170283925918533,Carbon monoxide alarm,Carbon monoxide alarm
1310170283925918533,Dedicated workspace,Workspace
1310170283925918533,Hangers,Hangers
1310170283925918533,Room-darkening shades,Other
1310170283925918533,Smoke alarm,Smoke alarm
1310170283925918533,Essentials,Essentials
1310170283925918533,Self check-in,Self check-in
1310170283925918533,Stove,Oven
1310170283925918533,Coffee,Coffee maker
1310170283925918533,Books and reading material,Books
1310170283925918533,Long term stays allowed,Long term stays
1310170283925918533,Refrigerator,Refrigerator
1310170283925918533,Fire extinguisher,Fire extinguisher
1310170283925918533,Wifi,WiFi
1310170283925918533,Air conditioning,Air conditioning
1310170283925918533,Board games,Board games
1310170283925918533,TV,TV
1310170283925918533,Iron,Iron
1310170283925918533,Heating,Heating
1310170283925918533,First aid kit,First aid kit
1310170283925918533,Free street parking,Parking
1310170283925918533,Microwave,Microwave
1310170283925918533,Hair dryer,Dryer
1310170283925918533,Kitchen,Kitchen
1319619558594743733,Smoke alarm,Smoke alarm
1319619558594743733,Wifi,WiFi
1319619558594743733,Paid parking on premises,Parking
1319619558594743733,Exterior security cameras on property,Lock
1319619558594743733,Kitchen,Kitchen
1319619558594743733,Carbon monoxide alarm,Carbon monoxide alarm
1319619558594743733,Dedicated workspace,Workspace
1319619558594743733,Self check-in,Self check-in
1319619558594743733,First aid kit,First aid kit
1319619558594743733,Washer,Washer
1319619558594743733,Fire extinguisher,Fire extinguisher
1319619558594743733,TV,TV
1319619558594743733,Hair dryer,Dryer
1319619558594743733,Iron,Iron
1319649416178819713,Bluetooth sound system,Sound system
1319649416178819713,Exterior security cameras on property,Lock
1319649416178819713,Carbon monoxide alarm,Carbon monoxide alarm
1319649416178819713,Hangers,Hangers
1319649416178819713,Hot water kettle,Other
1319649416178819713,Central heating,Heating
1319649416178819713,Electric stove,Oven
1319649416178819713,Smoke alarm,Smoke alarm
1319649416178819713,Coffee maker: pour-over coffee,Coffee maker
1319649416178819713,Free driveway parking on premises – 3 spaces,Parking
1319649416178819713,Self check-in,Self check-in
1319649416178819713,Dove body soap,Essentials
1319649416178819713,Long term stays allowed,Long term stays
1319649416178819713,Fire extinguisher,Fire extinguisher
1319649416178819713,Wifi,WiFi
1319649416178819713,Central air conditioning,Air conditioning
1319649416178819713,TV,TV
1319649416178819713,Iron,Iron
1319649416178819713,Frigidaire  refrigerator,Refrigerator
1319649416178819713,Dishwasher,Washer
1319649416178819713,Private patio or balcony,Patio
1319649416178819713,Microwave,Microwave
1319649416178819713,Pets allowed,Pets allowed
1319649416178819713,Kitchen,Kitchen
1325491259534107672,Carbon monoxide alarm,Carbon monoxide alarm
1325491259534107672,Hangers,Hangers
1325491259534107672,Central heating,Heating
1325491259534107672,Bed linens,Other
1325491259534107672,Smoke alarm,Smoke alarm
1325491259534107672,Essentials,Essentials
1325491259534107672,Refrigerator,Refrigerator
1325491259534107672,Fire extinguisher,Fire extinguisher
1325491259534107672,Wifi,WiFi
1325491259534107672,Coffee maker,Coffee maker
1325491259534107672,TV,TV
1325491259534107672,Free parking on premises,Parking
1325491259534107672,Oven,Oven
1325491259534107672,First aid kit,First aid kit
1325491259534107672,Microwave,Microwave
1325491259534107672,Kitchen,Kitchen
1328247359330291677,Carbon monoxide alarm,Carbon monoxide alarm
1328247359330291677,Dedicated workspace,Workspace
1328247359330291677,Dryer – In unit,Dryer
1328247359330291677,"Coffee maker: drip coffee maker, Keurig coffee machine",Coffee maker
1328247359330291677,Hot water,Other
1328247359330291677,Smoke alarm,Smoke alarm
1328247359330291677,Essentials,Essentials
1328247359330291677,Self check-in,Self check-in
1328247359330291677,Long term stays allowed,Long term stays
1328247359330291677,Fire extinguisher,Fire extinguisher
1328247359330291677,Wifi,WiFi
1328247359330291677,Air conditioning,Air conditioning
1328247359330291677,TV,TV
1328247359330291677,Kitchenette,Kitchen
1328247359330291677,Iron,Iron
1328247359330291677,Keypad,Lock
1328247359330291677,Washer – In unit,Washer
1328247359330291677,Heating,Heating
1328247359330291677,Paid parking lot off premises,Parking
1328247359330291677,First aid kit,First aid kit
1328247359330291677,Microwave,Microwave
1328401906195927790,Smoke alarm,Smoke alarm
1328401906195927790,Wifi,WiFi
1328401906195927790,Carbon monoxide alarm,Carbon monoxide alarm
1328401906195927790,Washer,Washer
1328401906195927790,TV,TV
1328401906195927790,Kitchen,Kitchen
1329355205441244604,Smoke alarm,Smoke alarm
1329355205441244604,Wifi,WiFi
1329355205441244604,Paid parking on premises,Parking
1329355205441244604,Exterior security cameras on property,Lock
1329355205441244604,Kitchen,Kitchen
1329355205441244604,Carbon monoxide alarm,Carbon monoxide alarm
1329355205441244604,Self check-in,Self check-in
1329355205441244604,First aid kit,First aid kit
1329355205441244604,Washer,Washer
1329355205441244604,TV,TV
1329355205441244604,Fire extinguisher,Fire extinguisher
1334238579190312184,Smart lock,Lock
1334238579190312184,Carbon monoxide alarm,Carbon monoxide alarm
1334238579190312184,Dedicated workspace,Workspace
1334238579190312184,Hangers,Hangers
1334238579190312184,Hot water kettle,Other
1334238579190312184,Stainless steel single oven,Oven
1334238579190312184,Shared backyard – Fully fenced,Garden
1334238579190312184,Smoke alarm,Smoke alarm
1334238579190312184,Essentials,Essentials
1334238579190312184,Self check-in,Self check-in
1334238579190312184,Coffee,Coffee maker
1334238579190312184,Long term stays allowed,Long term stays
1334238579190312184,Pack ’n play/Travel crib,Crib
1334238579190312184,Fire extinguisher,Fire extinguisher
1334238579190312184,Refrigerator,Refrigerator
1334238579190312184,Wifi,WiFi
1334238579190312184,Air conditioning,Air conditioning
1334238579190312184,Board games,Board games
1334238579190312184,Free washer – In building,Washer
1334238579190312184,Paid street parking off premises,Parking
1334238579190312184,TV,TV
1334238579190312184,Free dryer – In building,Dryer
1334238579190312184,Iron,Iron
1334238579190312184,Radiant heating,Heating
1334238579190312184,Private patio or balcony,Patio
1334238579190312184,First aid kit,First aid kit
1334238579190312184,Microwave,Microwave
1334238579190312184,Pets allowed,Pets allowed
1334238579190312184,Kitchen,Kitchen
1346801758960246004,Smoke alarm,Smoke alarm
1346801758960246004,Wifi,WiFi
1346801758960246004,Kitchen,Kitchen
1346801758960246004,Air conditioning,Air conditioning
1346801758960246004,Carbon monoxide alarm,Carbon monoxide alarm
1346801758960246004,Dishes and silverware,Other
1346801758960246004,Free dryer – In building,Dryer
1346801758960246004,Dishwasher,Washer
1346801758960246004,Self check-in,Self check-in
1346801758960246004,Microwave,Microwave
1346801758960246004,Pets allowed,Pets allowed
1346801758960246004,Lockbox,Lock
1346801758960246004,TV,TV
1346801758960246004,Free parking on premises,Parking
1346801758960246004,Iron,Iron
1346801758960246004,Coffee maker: drip coffee maker,Coffee maker
1350831900774924999,Exterior security cameras on property,Lock
1350831900774924999,Carbon monoxide alarm,Carbon monoxide alarm
1350831900774924999,Dedicated workspace,Workspace
1350831900774924999,Hangers,Hangers
1350831900774924999,Hot water kettle,Other
1350831900774924999,Electric stove,Oven
1350831900774924999,Smoke alarm,Smoke alarm
1350831900774924999,Self check-in,Self check-in
1350831900774924999,Refrigerator,Refrigerator
1350831900774924999,Fire extinguisher,Fire extinguisher
1350831900774924999,Wifi,WiFi
1350831900774924999,Air conditioning,Air conditioning
1350831900774924999,TV,TV
1350831900774924999,Iron,Iron
1350831900774924999,Free parking on premises,Parking
1350831900774924999,Free dryer – In unit,Dryer
1350831900774924999,Radiant heating,Heating
1350831900774924999,Dishwasher,Washer
1350831900774924999,Microwave,Microwave
1350831900774924999,Pets allowed,Pets allowed
1350831900774924999,Kitchen,Kitchen
1350872245042831459,Exterior security cameras on property,Lock
1350872245042831459,Carbon monoxide alarm,Carbon monoxide alarm
1350872245042831459,Hangers,Hangers
1350872245042831459,Central heating,Heating
1350872245042831459,Bed linens,Other
1350872245042831459,Stainless steel single oven,Oven
1350872245042831459,Smoke alarm,Smoke alarm
1350872245042831459,Coffee maker: Keurig coffee machine,Coffee maker
1350872245042831459,Shampoo,Essentials
1350872245042831459,Long term stays allowed,Long term stays
1350872245042831459,Refrigerator,Refrigerator
1350872245042831459,Fire extinguisher,Fire extinguisher
1350872245042831459,Wifi,WiFi
1350872245042831459,Air conditioning,Air conditioning
1350872245042831459,TV,TV
1350872245042831459,Iron,Iron
1350872245042831459,Free parking on premises,Parking
1350872245042831459,Free dryer – In unit,Dryer
1350872245042831459,Dishwasher,Washer
1350872245042831459,First aid kit,First aid kit
1350872245042831459,Microwave,Microwave
1350872245042831459,Pets allowed,Pets allowed
1350872245042831459,Kitchen,Kitchen
1358581858384454275,Carbon monoxide alarm,Carbon monoxide alarm
1358581858384454275,Dedicated workspace,Workspace
1358581858384454275,Hangers,Hangers
1358581858384454275,Dryer – In unit,Dryer
1358581858384454275,Electric stove,Oven
1358581858384454275,Room-darkening shades,Other
1358581858384454275,Smoke alarm,Smoke alarm
1358581858384454275,BBQ grill,BBQ grill
1358581858384454275,Whirlpool  refrigerator,Pool
1358581858384454275,Wifi,WiFi
1358581858384454275,Air conditioning,Air conditioning
1358581858384454275,TV,TV
1358581858384454275,Iron,Iron
1358581858384454275,Free parking on premises,Parking
1358581858384454275,Washer – In unit,Washer
1358581858384454275,Private backyard – Fully fenced,Garden
1358581858384454275,Radiant heating,Heating
1358581858384454275,Microwave,Microwave
1358581858384454275,Kitchen,Kitchen
1358581858384454275,Coffee maker: drip coffee maker,Coffee maker
1363867065584533091,Pool table,Pool
1363867065584533091,Exterior security cameras on property,Lock
1363867065584533091,Carbon monoxide alarm,Carbon monoxide alarm
1363867065584533091,Hangers,Hangers
1363867065584533091,Room-darkening shades,Other
1363867065584533091,Smoke alarm,Smoke alarm
1363867065584533091,Self check-in,Self check-in
1363867065584533091,Fire extinguisher,Fire extinguisher
1363867065584533091,Wifi,WiFi
1363867065584533091,Air conditioning,Air conditioning
1363867065584533091,Patio or balcony,Patio
1363867065584533091,First aid kit,First aid kit
1363867065584533091,Washer,Washer
1363867065584533091,Dryer,Dryer
1363867065584533091,Pets allowed,Pets allowed
1363867065584533091,Kitchen,Kitchen
1365428503448527322,Window AC unit,Air conditioning
1365428503448527322,Exterior security cameras on property,Lock
1365428503448527322,Carbon monoxide alarm,Carbon monoxide alarm
1365428503448527322,Dedicated workspace,Workspace
1365428503448527322,Hangers,Hangers
1365428503448527322,Fast wifi – 301 Mbps,WiFi
1365428503448527322,Hot water kettle,Other
1365428503448527322,Smoke alarm,Smoke alarm
1365428503448527322,Essentials,Essentials
1365428503448527322,Coffee maker: Keurig coffee machine,Coffee maker
1365428503448527322,Self check-in,Self check-in
1365428503448527322,Stove,Oven
1365428503448527322,Refrigerator,Refrigerator
1365428503448527322,"40 inch HDTV with Netflix, Hulu, Amazon Prime Video",TV
1365428503448527322,Iron,Iron
1365428503448527322,Free parking on premises,Parking
1365428503448527322,Heating,Heating
1365428503448527322,Microwave,Microwave
1365428503448527322,Hair dryer,Dryer
1365428503448527322,Kitchen,Kitchen
1366933239765507591,Smart lock,Lock
1366933239765507591,Carbon monoxide alarm,Carbon monoxide alarm
1366933239765507591,Dedicated workspace,Workspace
1366933239765507591,Hangers,Hangers
1366933239765507591,Bed linens,Other
1366933239765507591,Smoke alarm,Smoke alarm
1366933239765507591,Essentials,Essentials
1366933239765507591,Self check-in,Self check-in
1366933239765507591,Stove,Oven
1366933239765507591,TV with standard cable,TV
1366933239765507591,Coffee,Coffee maker
1366933239765507591,Refrigerator,Refrigerator
1366933239765507591,Fire extinguisher,Fire extinguisher
1366933239765507591,Free driveway parking on premises,Parking
1366933239765507591,Wifi,WiFi
1366933239765507591,Air conditioning,Air conditioning
1366933239765507591,Board games,Board games
1366933239765507591,Iron,Iron
1366933239765507591,Private backyard – Fully fenced,Garden
1366933239765507591,Heating,Heating
1366933239765507591,Dishwasher,Washer
1366933239765507591,First aid kit,First aid kit
1366933239765507591,Microwave,Microwave
1366933239765507591,Hair dryer,Dryer
1366933239765507591,Kitchen,Kitchen
1369127908322228929,Window AC unit,Air conditioning
1369127908322228929,Exterior security cameras on property,Lock
1369127908322228929,Carbon monoxide alarm,Carbon monoxide alarm
1369127908322228929,Hangers,Hangers
1369127908322228929,Backyard,Garden
1369127908322228929,Trash compactor,Other
1369127908322228929,Smoke alarm,Smoke alarm
1369127908322228929,Essentials,Essentials
1369127908322228929,Self check-in,Self check-in
1369127908322228929,Stove,Oven
1369127908322228929,Coffee,Coffee maker
1369127908322228929,Long term stays allowed,Long term stays
1369127908322228929,Refrigerator,Refrigerator
1369127908322228929,Fire extinguisher,Fire extinguisher
1369127908322228929,Wifi,WiFi
1369127908322228929,Free washer – In building,Washer
1369127908322228929,TV,TV
1369127908322228929,Iron,Iron
1369127908322228929,Free parking on premises,Parking
1369127908322228929,Heating,Heating
1369127908322228929,Dryer,Dryer
1369127908322228929,Microwave,Microwave
1369127908322228929,Kitchen,Kitchen
1369768924474303403,Gym nearby,Gym
1369768924474303403,Smart lock,Lock
1369768924474303403,Window AC unit,Air conditioning
1369768924474303403,Carbon monoxide alarm,Carbon monoxide alarm
1369768924474303403,Hangers,Hangers
1369768924474303403,Central heating,Heating
1369768924474303403,Hot water,Other
1369768924474303403,Smoke alarm,Smoke alarm
1369768924474303403,Essentials,Essentials
1369768924474303403,Self check-in,Self check-in
1369768924474303403,Refrigerator,Refrigerator
1369768924474303403,Fire extinguisher,Fire extinguisher
1369768924474303403,Wifi,WiFi
1369768924474303403,Private backyard,Garden
1369768924474303403,TV,TV
1369768924474303403,Coffee maker,Coffee maker
1369768924474303403,Iron,Iron
1369768924474303403,Free parking on premises,Parking
1369768924474303403,First aid kit,First aid kit
1369768924474303403,Microwave,Microwave
1369768924474303403,Hair dryer,Dryer
1369768924474303403,Kitchen,Kitchen
1371626040166892504,Exterior security cameras on property,Lock
1371626040166892504,Carbon monoxide alarm,Carbon monoxide alarm
1371626040166892504,Dedicated workspace,Workspace
1371626040166892504,Gas stove,Oven
1371626040166892504,Hangers,Hangers
1371626040166892504,Hot water kettle,Other
1371626040166892504,Paid dryer – In building,Dryer
1371626040166892504,Smoke alarm,Smoke alarm
1371626040166892504,Essentials,Essentials
1371626040166892504,Coffee maker: pour-over coffee,Coffee maker
1371626040166892504,Self check-in,Self check-in
1371626040166892504,Long term stays allowed,Long term stays
1371626040166892504,Refrigerator,Refrigerator
1371626040166892504,Paid washer – In building,Washer
1371626040166892504,Wifi,WiFi
1371626040166892504,Air conditioning,Air conditioning
1371626040166892504,TV,TV
1371626040166892504,Free parking on premises,Parking
1371626040166892504,Radiant heating,Heating
1371626040166892504,Private patio or balcony,Patio
1371626040166892504,Microwave,Microwave
1371626040166892504,Kitchen,Kitchen
1371829070623409671,Children’s dinnerware,Other
1371829070623409671,Carbon monoxide alarm,Carbon monoxide alarm
1371829070623409671,Hangers,Hangers
1371829070623409671,Backyard,Garden
1371829070623409671,Electric stove,Oven
1371829070623409671,Smoke alarm,Smoke alarm
1371829070623409671,Shampoo,Essentials
1371829070623409671,Self check-in,Self check-in
1371829070623409671,Books and reading material,Books
1371829070623409671,Long term stays allowed,Long term stays
1371829070623409671,Refrigerator,Refrigerator
1371829070623409671,Fire extinguisher,Fire extinguisher
1371829070623409671,Wifi,WiFi
1371829070623409671,Air conditioning,Air conditioning
1371829070623409671,Board games,Board games
1371829070623409671,TV,TV
1371829070623409671,Coffee maker,Coffee maker
1371829070623409671,Iron,Iron
1371829070623409671,Keypad,Lock
1371829070623409671,Radiant heating,Heating
1371829070623409671,First aid kit,First aid kit
1371829070623409671,Free street parking,Parking
1371829070623409671,Washer,Washer
1371829070623409671,Microwave,Microwave
1371829070623409671,Hair dryer,Dryer
1371829070623409671,Pets allowed,Pets allowed
1371829070623409671,Kitchen,Kitchen
1375007693720508441,Exterior security cameras on property,Lock
1375007693720508441,Carbon monoxide alarm,Carbon monoxide alarm
1375007693720508441,Dryer – In unit,Dryer
1375007693720508441,Hot water kettle,Other
1375007693720508441,Central heating,Heating
1375007693720508441,Smoke alarm,Smoke alarm
1375007693720508441,Stove,Oven
1375007693720508441,Fire extinguisher,Fire extinguisher
1375007693720508441,Wifi,WiFi
1375007693720508441,Central air conditioning,Air conditioning
1375007693720508441,TV,TV
1375007693720508441,Free parking on premises,Parking
1375007693720508441,Dishwasher,Washer
1375007693720508441,Private patio or balcony,Patio
1375007693720508441,First aid kit,First aid kit
1375007693720508441,BBQ grill: charcoal,BBQ grill
1375007693720508441,Kitchen,Kitchen
1376989617162173438,Carbon monoxide alarm,Carbon monoxide alarm
1376989617162173438,Dedicated workspace,Workspace
1376989617162173438,Hangers,Hangers
1376989617162173438,Hot water kettle,Other
1376989617162173438,Central heating,Heating
1376989617162173438,Electric stove,Oven
1376989617162173438,Smoke alarm,Smoke alarm
1376989617162173438,Shared patio or balcony,Patio
1376989617162173438,Coffee maker: Keurig coffee machine,Coffee maker
1376989617162173438,Shampoo,Essentials
1376989617162173438,Self check-in,Self check-in
1376989617162173438,Long term stays allowed,Long term stays
1376989617162173438,Refrigerator,Refrigerator
1376989617162173438,Wifi,WiFi
1376989617162173438,TV,TV
1376989617162173438,Keypad,Lock
1376989617162173438,Iron,Iron
1376989617162173438,Free parking on premises,Parking
1376989617162173438,Free dryer – In unit,Dryer
1376989617162173438,Washer,Washer
1376989617162173438,Microwave,Microwave
1376989617162173438,Kitchen,Kitchen
1377446918025263146,Exterior security cameras on property,Lock
1377446918025263146,Carbon monoxide alarm,Carbon monoxide alarm
1377446918025263146,Dedicated workspace,Workspace
1377446918025263146,Hangers,Hangers
1377446918025263146,Hot water kettle,Other
1377446918025263146,Smoke alarm,Smoke alarm
1377446918025263146,Essentials,Essentials
1377446918025263146,Coffee maker: pour-over coffee,Coffee maker
1377446918025263146,Self check-in,Self check-in
1377446918025263146,Stove,Oven
1377446918025263146,Long term stays allowed,Long term stays
1377446918025263146,Refrigerator,Refrigerator
1377446918025263146,Wifi,WiFi
1377446918025263146,Patio or balcony,Patio
1377446918025263146,TV,TV
1377446918025263146,Free parking on premises,Parking
1377446918025263146,Heating,Heating
1377446918025263146,Washer,Washer
1377446918025263146,Dryer,Dryer
1377446918025263146,Microwave,Microwave
1377446918025263146,Kitchen,Kitchen
1377471842094741150,Exterior security cameras on property,Lock
1377471842094741150,Carbon monoxide alarm,Carbon monoxide alarm
1377471842094741150,Dedicated workspace,Workspace
1377471842094741150,Hangers,Hangers
1377471842094741150,Hot water kettle,Other
1377471842094741150,Smoke alarm,Smoke alarm
1377471842094741150,Essentials,Essentials
1377471842094741150,Coffee maker: pour-over coffee,Coffee maker
1377471842094741150,Self check-in,Self check-in
1377471842094741150,Stove,Oven
1377471842094741150,Long term stays allowed,Long term stays
1377471842094741150,Refrigerator,Refrigerator
1377471842094741150,Wifi,WiFi
1377471842094741150,Air conditioning,Air conditioning
1377471842094741150,Patio or balcony,Patio
1377471842094741150,TV,TV
1377471842094741150,Free parking on premises,Parking
1377471842094741150,Heating,Heating
1377471842094741150,Washer,Washer
1377471842094741150,Dryer,Dryer
1377471842094741150,Microwave,Microwave
1377471842094741150,Kitchen,Kitchen
1377480167938312156,Exterior security cameras on property,Lock
1377480167938312156,Carbon monoxide alarm,Carbon monoxide alarm
1377480167938312156,Dedicated workspace,Workspace
1377480167938312156,Hangers,Hangers
1377480167938312156,Hot water kettle,Other
1377480167938312156,Smoke alarm,Smoke alarm
1377480167938312156,Essentials,Essentials
1377480167938312156,Coffee maker: pour-over coffee,Coffee maker
1377480167938312156,Self check-in,Self check-in
1377480167938312156,Stove,Oven
1377480167938312156,Long term stays allowed,Long term stays
1377480167938312156,Refrigerator,Refrigerator
1377480167938312156,Wifi,WiFi
1377480167938312156,Patio or balcony,Patio
1377480167938312156,TV,TV
1377480167938312156,Free parking on premises,Parking
1377480167938312156,Heating,Heating
1377480167938312156,Washer,Washer
1377480167938312156,Dryer,Dryer
1377480167938312156,Microwave,Microwave
1377480167938312156,Kitchen,Kitchen
1379906377578749938,Carbon monoxide alarm,Carbon monoxide alarm
1379906377578749938,Dedicated workspace,Workspace
1379906377578749938,Hangers,Hangers
1379906377578749938,Hot water kettle,Other
1379906377578749938,Smoke alarm,Smoke alarm
1379906377578749938,Coffee maker: Keurig coffee machine,Coffee maker
1379906377578749938,Shampoo,Essentials
1379906377578749938,Self check-in,Self check-in
1379906377578749938,Stove,Oven
1379906377578749938,Long term stays allowed,Long term stays
1379906377578749938,Refrigerator,Refrigerator
1379906377578749938,Wifi,WiFi
1379906377578749938,Air conditioning,Air conditioning
1379906377578749938,Patio or balcony,Patio
1379906377578749938,TV,TV
1379906377578749938,Keypad,Lock
1379906377578749938,Iron,Iron
1379906377578749938,Free parking on premises,Parking
1379906377578749938,Heating,Heating
1379906377578749938,Dryer,Dryer
1379906377578749938,Microwave,Microwave
1379906377578749938,Kitchen,Kitchen
1380555997747082021,Dedicated workspace,Workspace
1380555997747082021,Hangers,Hangers
1380555997747082021,Bed linens,Other
1380555997747082021,Smoke alarm,Smoke alarm
1380555997747082021,Coffee,Coffee maker
1380555997747082021,Fire extinguisher,Fire extinguisher
1380555997747082021,Wifi,WiFi
1380555997747082021,Air conditioning,Air conditioning
1380555997747082021,Body soap,Essentials
1380555997747082021,TV,TV
1380555997747082021,Free parking on premises,Parking
1380555997747082021,Heating,Heating
1380555997747082021,Washer,Washer
1380555997747082021,Gym,Gym
1381163571420241600,Dedicated workspace,Workspace
1381163571420241600,Hangers,Hangers
1381163571420241600,Hot water kettle,Other
1381163571420241600,Backyard,Garden
1381163571420241600,Shampoo,Essentials
1381163571420241600,Coffee,Coffee maker
1381163571420241600,Refrigerator,Refrigerator
1381163571420241600,Fire extinguisher,Fire extinguisher
1381163571420241600,Wifi,WiFi
1381163571420241600,Air conditioning,Air conditioning
1381163571420241600,TV,TV
1381163571420241600,Free parking on premises,Parking
1381163571420241600,Heating,Heating
1383513241348424944,Smart lock,Lock
1383513241348424944,Window AC unit,Air conditioning
1383513241348424944,Kitchen,Kitchen
1383513241348424944,Carbon monoxide alarm,Carbon monoxide alarm
1383513241348424944,Dedicated workspace,Workspace
1383513241348424944,Hangers,Hangers
1383513241348424944,Hot water kettle,Other
1383513241348424944,"Coffee maker: drip coffee maker, Keurig coffee machine",Coffee maker
1383513241348424944,Central heating,Heating
1383513241348424944,Stainless steel single oven,Oven
1383513241348424944,Free parking garage on premises – 1 space,Parking
1383513241348424944,Smoke alarm,Smoke alarm
1383513241348424944,Essentials,Essentials
1383513241348424944,Self check-in,Self check-in
1383513241348424944,Long term stays allowed,Long term stays
1383513241348424944,Refrigerator,Refrigerator
1383513241348424944,Fire extinguisher,Fire extinguisher
1383513241348424944,"75 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Hulu, Netflix, Roku",TV
1383513241348424944,Board games,Board games
1383513241348424944,Iron,Iron
1383513241348424944,Fast wifi – 365 Mbps,WiFi
